cooked,0.7534404397010803,0.8969368934631348,7.938508161942082e-08,0.7198981046676636,0.8189853429794312,0.002142687328159809,0.6669003367424011,0.7743299603462219,-0.003104669274762273,0.6165889501571655,0.7663746476173401,-0.006193927023559809,0.5835473537445068,0.7837955951690674,-0.00986569095402956,0.6480468511581421,0.7749110460281372,-0.03763486444950104,0.5715314745903015,0.7590662837028503,-0.053414348512887955,0.543177604675293,0.773810863494873,-0.054982125759124756,0.5441056489944458,0.7872958779335022,-0.05106673389673233,0.6439917683601379,0.827794075012207,-0.04128754138946533,0.5599600076675415,0.8213719129562378,-0.056570690125226974,0.5453276634216309,0.8304256796836853,-0.05236198380589485,0.5619716644287109,0.8406063914299011,-0.044992219656705856,0.6460917592048645,0.8849332332611084,-0.042241714894771576,0.5680221319198608,0.8885849714279175,-0.052483268082141876,0.5544046759605408,0.8912670612335205,-0.04359611123800278,0.5679607391357422,0.8946164846420288,-0.033833783119916916,0.653046190738678,0.9373315572738647,-0.04131661355495453,0.5896721482276917,0.9479734897613525,-0.04926242306828499,0.5684152841567993,0.9465844631195068,-0.04383741319179535,0.5676968693733215,0.9453709125518799,-0.03596552833914757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.7431679964065552,0.8937673568725586,7.567077631165375e-08,0.7104310393333435,0.8176885843276978,0.013363000936806202,0.6670482158660889,0.7746772170066833,0.014830926433205605,0.6232539415359497,0.7587838172912598,0.012324527837336063,0.5887711644172668,0.7684938907623291,0.00837075337767601,0.6384466290473938,0.7688565254211426,0.0021743904799222946,0.5704174637794495,0.7527057528495789,-0.008945084176957607,0.5414685010910034,0.7548725605010986,-0.012903621420264244,0.5318330526351929,0.7618481516838074,-0.011632554233074188,0.6277689933776855,0.8083442449569702,-0.009990191087126732,0.5481729507446289,0.7976765036582947,-0.020186930894851685,0.5286365747451782,0.8023576736450195,-0.019288163632154465,0.5331361889839172,0.8107277154922485,-0.013928299769759178,0.6219180822372437,0.8578325510025024,-0.02142692357301712,0.5460501313209534,0.8525449633598328,-0.029135258868336678,0.5293692350387573,0.8547531366348267,-0.019260892644524574,0.532160758972168,0.8586320877075195,-0.008448983542621136,0.6217253804206848,0.9129891395568848,-0.03153682127594948,0.5606085062026978,0.9059920310974121,-0.036468058824539185,0.5473895072937012,0.9044753313064575,-0.025955993682146072,0.5495331883430481,0.9049168825149536,-0.013860370963811874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.7435546517372131,0.8886492252349854,-3.7490099913384256e-08,0.7152879238128662,0.8127968311309814,0.018655922263860703,0.6762775778770447,0.7729308605194092,0.016814522445201874,0.6320923566818237,0.7546108961105347,0.0126350037753582,0.5959383845329285,0.7644921541213989,0.006304801441729069,0.65040522813797,0.7656461000442505,-0.02197248674929142,0.5724949240684509,0.7586227655410767,-0.03187328577041626,0.5422836542129517,0.7651626467704773,-0.031245853751897812,0.5323059558868408,0.7758891582489014,-0.026927975937724113,0.6421614289283752,0.8117310404777527,-0.03297343850135803,0.5587748289108276,0.8133039474487305,-0.03875812888145447,0.5459880828857422,0.8193010687828064,-0.030468886718153954,0.5559789538383484,0.8256840705871582,-0.022482383996248245,0.637549638748169,0.8636366724967957,-0.03991378843784332,0.5620601773262024,0.8752384781837463,-0.03835995867848396,0.5516391396522522,0.8797787427902222,-0.02271486073732376,0.5612030029296875,0.8833736181259155,-0.011621980927884579,0.6377118825912476,0.9142377972602844,-0.04465627297759056,0.5787064433097839,0.926300048828125,-0.039950449019670486,0.5631735324859619,0.9291349649429321,-0.02620120346546173,0.5610294938087463,0.930232048034668,-0.014366941526532173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.7445581555366516,0.8757907748222351,3.501507421788119e-07,0.7183181047439575,0.7905558347702026,-0.022702286019921303,0.6700848937034607,0.7374972105026245,-0.035079337656497955,0.6231041550636292,0.7198762893676758,-0.04105681553483009,0.589759349822998,0.7249764204025269,-0.04617658257484436,0.6319896578788757,0.7921972870826721,-0.05355745926499367,0.558585524559021,0.7723273634910583,-0.0672367662191391,0.5341278314590454,0.7431250810623169,-0.07007430493831635,0.5304084420204163,0.7295373678207397,-0.06847783923149109,0.6232273578643799,0.8457357883453369,-0.043196119368076324,0.5538480281829834,0.8293769359588623,-0.05594680458307266,0.5475432872772217,0.7966432571411133,-0.05528968945145607,0.5643692016601562,0.7883773446083069,-0.053106553852558136,0.6222778558731079,0.8861936926841736,-0.031616657972335815,0.5550121068954468,0.8713734745979309,-0.03888784721493721,0.5481193661689758,0.8478217720985413,-0.03668054938316345,0.5620821714401245,0.8447480797767639,-0.034263696521520615,0.6259464025497437,0.9126389026641846,-0.021110503003001213,0.5705312490463257,0.9065380692481995,-0.029228538274765015,0.5611324310302734,0.889839231967926,-0.029728055000305176,0.5690004229545593,0.885198175907135,-0.02784191444516182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.737269937992096,0.8627933859825134,1.0231288172235509e-07,0.704017698764801,0.7944989204406738,0.011118422262370586,0.6558367609977722,0.7624272108078003,0.012952878139913082,0.6093781590461731,0.7476584315299988,0.012161687016487122,0.573738694190979,0.7519610524177551,0.009350454434752464,0.6199716925621033,0.770565927028656,-0.0068057384341955185,0.5577831268310547,0.7606370449066162,-0.013744278810918331,0.5240476131439209,0.7616062164306641,-0.015540959313511848,0.5004886984825134,0.7631941437721252,-0.016824916005134583,0.6183257699012756,0.8110368847846985,-0.017600977793335915,0.5507678985595703,0.8255373239517212,-0.027680212631821632,0.5131950378417969,0.8410320281982422,-0.03260036185383797,0.48869073390960693,0.8527132868766785,-0.03600142151117325,0.6240116357803345,0.8542592525482178,-0.026805330067873,0.5586477518081665,0.8718035817146301,-0.037395596504211426,0.5212030410766602,0.8893574476242065,-0.04214884340763092,0.49571722745895386,0.905240535736084,-0.04531574249267578,0.6341850161552429,0.8933643698692322,-0.03404059633612633,0.5807228684425354,0.9069603681564331,-0.04850373789668083,0.5481680035591125,0.9205685257911682,-0.05484619364142418,0.5221147537231445,0.9345037341117859,-0.05760776996612549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.8355592489242554,0.9508874416351318,4.3464595478326373e-07,0.815740704536438,0.8946660161018372,-0.018482457846403122,0.7755823135375977,0.850436270236969,-0.0283168014138937,0.7434443831443787,0.8202452659606934,-0.035518746823072433,0.7211240530014038,0.795497477054596,-0.04344385862350464,0.7453411817550659,0.8894304037094116,-0.0279541015625,0.6969155669212341,0.8774271607398987,-0.04174363240599632,0.6642444133758545,0.8720711469650269,-0.051483042538166046,0.6396746039390564,0.8685927987098694,-0.05780978500843048,0.7449675798416138,0.9239922761917114,-0.025173000991344452,0.6980867981910706,0.9164547324180603,-0.03883998841047287,0.66519695520401,0.9163128733634949,-0.04921427369117737,0.6396865248680115,0.9190120100975037,-0.05589289218187332,0.7505835890769958,0.949992299079895,-0.022827794775366783,0.7075406908988953,0.936469316482544,-0.03491988778114319,0.6769537925720215,0.9318458437919617,-0.040782660245895386,0.6538081169128418,0.9305365681648254,-0.044073931872844696,0.760668158531189,0.9682751297950745,-0.02159396931529045,0.7294521331787109,0.9455463886260986,-0.030338400974869728,0.7089520692825317,0.9321285486221313,-0.03146882727742195,0.6938135027885437,0.9223691821098328,-0.03130462020635605,0.7307143211364746,0.858829140663147,1.8892076525389712e-07,0.7041765451431274,0.7886515259742737,0.0006466021295636892,0.6581393480300903,0.7492205500602722,-0.005535946227610111,0.610088586807251,0.7318109273910522,-0.011506623588502407,0.5707387924194336,0.7390404343605042,-0.018061639741063118,0.6261805295944214,0.7548484206199646,-0.024198060855269432,0.5594263076782227,0.7425801157951355,-0.038560181856155396,0.5304747819900513,0.7393624186515808,-0.04352422431111336,0.519973635673523,0.7412695288658142,-0.043416883796453476,0.6203423738479614,0.8048568964004517,-0.02837500348687172,0.5489690899848938,0.8001614809036255,-0.0406968779861927,0.5199630856513977,0.7984932661056519,-0.04167069122195244,0.5108773708343506,0.8016769289970398,-0.04012852534651756,0.6198738813400269,0.8547375202178955,-0.031301308423280716,0.5548174977302551,0.8544626235961914,-0.038832489401102066,0.5235660076141357,0.8555383682250977,-0.034971848130226135,0.5101792812347412,0.8618196845054626,-0.030936654657125473,0.6245324015617371,0.8988614678382874,-0.03336581587791443,0.5732788443565369,0.8980931639671326,-0.03825156018137932,0.5458181500434875,0.8960592150688171,-0.03411943092942238,0.5288724899291992,0.897376298904419,-0.02874680794775486
cooked,0.8337366580963135,0.9618657827377319,3.002833466325683e-07,0.8140418529510498,0.9079222679138184,-0.014473812654614449,0.774617075920105,0.8622336387634277,-0.01697421818971634,0.7433529496192932,0.8297255635261536,-0.01685834862291813,0.7204294204711914,0.8067898154258728,-0.015933068469166756,0.7468369007110596,0.8898258209228516,-0.007459161803126335,0.7034196853637695,0.8706454634666443,-0.01091623306274414,0.6744686365127563,0.8621746897697449,-0.015966225415468216,0.6536359190940857,0.8588380217552185,-0.02044571191072464,0.7418017387390137,0.9168173670768738,-0.0030155545100569725,0.6980441808700562,0.9078670740127563,-0.007230603136122227,0.6689924597740173,0.9066909551620483,-0.015604749321937561,0.6451564431190491,0.9100252389907837,-0.02215367555618286,0.7454417943954468,0.9377919435501099,0.0004269865748938173,0.7051210403442383,0.9226881861686707,-0.004962270148098469,0.6788994073867798,0.91875821352005,-0.009876122698187828,0.6571384072303772,0.9178036451339722,-0.013673419132828712,0.755262553691864,0.9502053260803223,0.003017734969034791,0.7290860414505005,0.9304560422897339,-0.000596409197896719,0.7162185907363892,0.9217760562896729,6.265431147767231e-05,0.7071079611778259,0.9163655638694763,0.0007322612218558788,0.735591471195221,0.8629116415977478,2.2931699561468122e-07,0.7084649801254272,0.792019248008728,0.004128136206418276,0.6659525632858276,0.7490606904029846,-0.0008485381840728223,0.6215469241142273,0.7260876297950745,-0.006282438989728689,0.5858778953552246,0.7261273860931396,-0.012614229694008827,0.636714518070221,0.7658587694168091,-0.02116914466023445,0.5687981843948364,0.7512322068214417,-0.03486265987157822,0.5398799777030945,0.7395244836807251,-0.040146417915821075,0.5301681756973267,0.7346377372741699,-0.03973739594221115,0.6293899416923523,0.813312292098999,-0.026410667225718498,0.5551609992980957,0.8033503293991089,-0.03722582757472992,0.5332676768302917,0.7877606749534607,-0.03664340078830719,0.532814085483551,0.7801265120506287,-0.0334540493786335,0.626523494720459,0.860813558101654,-0.029925841838121414,0.5565212965011597,0.8542449474334717,-0.03556109964847565,0.5356054306030273,0.8379155993461609,-0.028765330091118813,0.5339367985725403,0.8295837044715881,-0.0223026555031538,0.6284791827201843,0.9032810926437378,-0.03240611031651497,0.5760014653205872,0.8982864618301392,-0.03427960351109505,0.5615749955177307,0.8825727701187134,-0.025777529925107956,0.5597403645515442,0.8716897964477539,-0.017111564055085182
cooked,0.7330513000488281,0.8644976019859314,1.293170726057724e-07,0.7013488411903381,0.7997341156005859,0.00910226535052061,0.6599194407463074,0.7655826210975647,0.008631229400634766,0.6197744607925415,0.7479051947593689,0.0057383133098483086,0.5857395529747009,0.754069983959198,0.0010695380624383688,0.6264439225196838,0.7729989290237427,-0.004137991927564144,0.5680586099624634,0.7584023475646973,-0.014063520357012749,0.5407809019088745,0.7578858137130737,-0.01974407024681568,0.525817334651947,0.7599071860313416,-0.022301888093352318,0.6213623881340027,0.8125749826431274,-0.013187205418944359,0.5577207207679749,0.8133440613746643,-0.02302546054124832,0.5261610150337219,0.8208119869232178,-0.029316045343875885,0.5080525279045105,0.8289319276809692,-0.03292446210980415,0.623688817024231,0.8588600158691406,-0.021226098760962486,0.5605301260948181,0.8677271008491516,-0.030156787484884262,0.5255796909332275,0.8799750208854675,-0.033868659287691116,0.5028374791145325,0.892332136631012,-0.035917095839977264,0.63189697265625,0.9017707109451294,-0.0274795051664114,0.581885814666748,0.9153754711151123,-0.03763872757554054,0.5522207617759705,0.9277001619338989,-0.040450625121593475,0.527584433555603,0.938977837562561,-0.040461618453264236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.7265526056289673,0.8646991848945618,8.281195107429085e-08,0.7051714062690735,0.797433614730835,0.007578287739306688,0.6724971532821655,0.7570179104804993,0.006115773692727089,0.640410304069519,0.7261656522750854,0.0023781899362802505,0.6166117191314697,0.7135533094406128,-0.0021669319830834866,0.6176421046257019,0.782977819442749,-0.0028823716565966606,0.5564843416213989,0.7755025029182434,-0.009774547070264816,0.5386025905609131,0.7705010771751404,-0.011997760273516178,0.5373591184616089,0.7696503400802612,-0.011076764203608036,0.6115429401397705,0.824268102645874,-0.0090667475014925,0.5442928075790405,0.8271966576576233,-0.013685235753655434,0.5372529029846191,0.8308367729187012,-0.011962970718741417,0.5450795888900757,0.8347609639167786,-0.00903067085891962,0.6131394505500793,0.8670744299888611,-0.014351945370435715,0.5503654479980469,0.8708449006080627,-0.01634633168578148,0.5412218570709229,0.8717934489250183,-0.009829302318394184,0.5458613038063049,0.8755844831466675,-0.004695011302828789,0.6212658882141113,0.9059734344482422,-0.01863550767302513,0.5733424425125122,0.9133415222167969,-0.01919744536280632,0.5605701804161072,0.9115275740623474,-0.012883670628070831,0.5559110045433044,0.9099457263946533,-0.006688794586807489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooked,0.7331344485282898,0.8637726902961731,2.572022879121505e-07,0.7048549652099609,0.7966376543045044,0.0033592600375413895,0.663928747177124,0.7594115734100342,0.002304665744304657,0.6227577924728394,0.7392251491546631,-0.00013175184722058475,0.5886889100074768,0.7432538270950317,-0.003982803784310818,0.6275596022605896,0.7752658128738403,-0.005413067992776632,0.569514811038971,0.7603855133056641,-0.015009519644081593,0.5371392965316772,0.7572989463806152,-0.0214215274900198,0.5137861967086792,0.7549042105674744,-0.02509319595992565,0.6207250952720642,0.816336452960968,-0.011776013299822807,0.5578055381774902,0.8097338080406189,-0.021260252222418785,0.5186195373535156,0.808853030204773,-0.02977714315056801,0.48891574144363403,0.8092848062515259,-0.0355331189930439,0.6221942901611328,0.8623709678649902,-0.017458422109484673,0.562010645866394,0.8692960143089294,-0.026440786197781563,0.5243732929229736,0.8795342445373535,-0.03271498903632164,0.49673518538475037,0.8910167217254639,-0.03660057857632637,0.6292977929115295,0.9048635363578796,-0.022081833332777023,0.5808393955230713,0.9149869084358215,-0.03188679739832878,0.5504913926124573,0.9260849952697754,-0.035875752568244934,0.5241578817367554,0.9372286796569824,-0.03702662140130997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
